"Dataset" "Model" "R_squared"
"1" "Training Cohort" "Model" 0.111729347278163
"2" "Training Cohort" "Model" 0.14046802976817
"3" "Training Cohort" "Model" 0.10771793636065
"4" "Training Cohort" "Model" 0.145532057105509
"5" "Training Cohort" "Model" 0.140258713122387
"6" "Training Cohort" "Model" 0.14634653444588
"7" "Training Cohort" "Model" 0.124597604041633
"8" "Training Cohort" "Model" 0.153674569794821
"9" "Training Cohort" "Model" 0.121849406595646
"10" "Training Cohort" "Model" 0.116498121113355
"11" "Training Cohort" "Model" 0.133531008676526
"12" "Training Cohort" "Model" 0.145100513239115
"13" "Training Cohort" "Model" 0.137725562902552
"14" "Training Cohort" "Model" 0.131078987507188
"15" "Training Cohort" "Model" 0.105337304468898
"16" "Training Cohort" "Model" 0.10876035708703
"17" "Training Cohort" "Model" 0.11625644491841
"18" "Training Cohort" "Model" 0.128537949445994
"19" "Training Cohort" "Model" 0.12055499220856
"20" "Training Cohort" "Model" 0.104037586076221
"21" "Training Cohort" "Model" 0.129515859367288
"22" "Training Cohort" "Model" 0.134003245445159
"23" "Training Cohort" "Model" 0.156402014530237
"24" "Training Cohort" "Model" 0.138634689634471
"25" "Training Cohort" "Model" 0.160005805518702
"26" "Training Cohort" "Model" 0.151362783579468
"27" "Training Cohort" "Model" 0.122356438883461
"28" "Training Cohort" "Model" 0.148660427741209
"29" "Training Cohort" "Model" 0.11921588271355
"30" "Training Cohort" "Model" 0.122345695474164
"31" "Training Cohort" "Model" 0.168050090114825
"32" "Training Cohort" "Model" 0.136692460143355
"33" "Training Cohort" "Model" 0.150002931464786
"34" "Training Cohort" "Model" 0.14217321530799
"35" "Training Cohort" "Model" 0.109382542193237
"36" "Training Cohort" "Model" 0.111448333046582
"37" "Training Cohort" "Model" 0.165307227813236
"38" "Training Cohort" "Model" 0.147734091574999
"39" "Training Cohort" "Model" 0.0999162483246344
"40" "Training Cohort" "Model" 0.109533839704398
"41" "Training Cohort" "Model" 0.120061613394209
"42" "Training Cohort" "Model" 0.119996312412973
"43" "Training Cohort" "Model" 0.113428505803022
"44" "Training Cohort" "Model" 0.125850534234785
"45" "Training Cohort" "Model" 0.112371123900914
"46" "Training Cohort" "Model" 0.119832667598051
"47" "Training Cohort" "Model" 0.143477454145803
"48" "Training Cohort" "Model" 0.130970746358151
"49" "Training Cohort" "Model" 0.104190945252261
"50" "Training Cohort" "Model" 0.129477490602646
"51" "Training Cohort" "Model" 0.142861552340513
"52" "Training Cohort" "Model" 0.14386610839237
"53" "Training Cohort" "Model" 0.144837825477894
